"radar","datetime","mtr","vid","vir","rtr","mt","rt","ff","dd","u","v","height"
"UNKNOWN",2025-09-27 01:50:00,15.18912,3.04,33.682,165.95712,49378.72776,549413.298192,1.38789473684211,345.334483661693,-0.343552631578947,1.31276315789474,756.578947368421
"UNKNOWN",2025-09-27 02:00:00,19.64592,2.58,28.154,215.191728,49382.00208,549449.16348,2.11519379844961,346.661686349149,-0.483565891472868,2.03953488372093,777.519379844961
"UNKNOWN",2025-09-27 02:10:00,21.22848,2.92,33.388,232.050744,49385.54016,549487.838604,2.01945205479452,345.614495403187,-0.494931506849315,1.92965753424658,771.232876712329
"UNKNOWN",2025-09-27 02:20:00,19.15344,2.54,31.316,213.522048,49388.7324,549523.425612,2.09464566929134,343.684473009329,-0.584645669291339,1.99732283464567,592.913385826772
"UNKNOWN",2025-09-27 02:30:00,15.57216,2.46,30.492,169.49484,49391.32776,549551.674752,1.75837398373984,340.142293721329,-0.597235772357724,1.65365853658537,700
"UNKNOWN",2025-09-27 02:40:00,18.96768,2.54,27.796,210.781224,49394.48904,549586.804956,2.07433070866142,338.936359170638,-0.744015748031496,1.93181102362205,725.196850393701
"UNKNOWN",2025-09-27 02:50:00,14.78592,2.08,24.544,197.26848,49396.95336,549619.683036,1.97461538461538,339.900740328991,-0.678173076923077,1.85326923076923,1103.84615384615
"UNKNOWN",2025-09-27 03:00:00,20.0736,2.52,29.468,254.780568,49400.29896,549662.146464,2.21269841269841,334.458637615941,-0.950793650793651,1.98968253968254,803.174603174603
"UNKNOWN",2025-09-27 03:10:00,27.28008,2.12,31.762,369.493992,49404.84564,549723.728796,3.57443396226415,331.503708975893,-1.68735849056604,3.10820754716981,605.660377358491
"UNKNOWN",2025-09-27 03:20:00,43.69248,1.86,39.522,594.065952,49412.12772,549822.739788,6.52516129032258,312.620182440763,-4.70516129032258,4.32967741935484,551.612903225806
"UNKNOWN",2025-09-27 03:30:00,0,1.94,42.396,49.268736,49412.12772,549830.951244,0,90,0,0,407.216494845361
"UNKNOWN",2025-09-27 03:40:00,0,1.96,47.25,63.643536,49412.12772,549841.5585,0,90,0,0,424.489795918367
"UNKNOWN",2025-09-27 03:50:00,0,1.5,46.294,164.290392,49412.12772,549868.940232,0,90,0,0,684
"UNKNOWN",2025-09-27 04:00:00,0,1.06,52.38,0,49412.12772,549868.940232,0,90,0,0,492.452830188679
"UNKNOWN",2025-09-27 04:10:00,0,1.66,49.182,0,49412.12772,549868.940232,0,90,0,0,644.578313253012
"UNKNOWN",2025-09-27 04:20:00,0,1.26,33.79,0,49412.12772,549868.940232,0,90,0,0,877.777777777778
"UNKNOWN",2025-09-27 04:30:00,0,1.52,35.83,0,49412.12772,549868.940232,0,90,0,0,339.473684210526
"UNKNOWN",2025-09-27 04:40:00,0,1.54,42.33,0,49412.12772,549868.940232,0,90,0,0,325.974025974026
"UNKNOWN",2025-09-27 04:50:00,0,1.38,55.088,0,49412.12772,549868.940232,0,90,0,0,586.95652173913
"UNKNOWN",2025-09-27 05:00:00,0,1.58,61.124,0,49412.12772,549868.940232,0,90,0,0,411.392405063291
"UNKNOWN",2025-09-27 05:10:00,0,0.92,41.794,0,49412.12772,549868.940232,0,90,0,0,530.434782608696
"UNKNOWN",2025-09-27 05:20:00,0,0.54,25.288,0,49412.12772,549868.940232,0,90,0,0,574.074074074074
"UNKNOWN",2025-09-27 05:30:00,0,0.08,28.036,0,49412.12772,549868.940232,0,90,0,0,1900
"UNKNOWN",2025-09-27 05:40:00,0,0.2,7.192,0,49412.12772,549868.940232,0,90,0,0,1460
"UNKNOWN",2025-09-27 05:50:00,0,1.08,23.204,0,49412.12772,549868.940232,0,90,0,0,700
"UNKNOWN",2025-09-27 06:00:00,0,2.98,47.766,0,49412.12772,549868.940232,0,90,0,0,426.174496644295
"UNKNOWN",2025-09-27 17:50:00,0,0.62,7.092,0,49412.12772,549868.940232,0,90,0,0,1674.1935483871
"UNKNOWN",2025-09-27 18:00:00,0,0.62,7.132,0,49412.12772,549868.940232,0,90,0,0,1519.35483870968
"UNKNOWN",2025-09-27 18:10:00,0,1.18,12.914,0,49412.12772,549868.940232,0,90,0,0,1788.13559322034
"UNKNOWN",2025-09-27 18:20:00,0,1.88,20.54,0,49412.12772,549868.940232,0,90,0,0,2329.78723404255
"UNKNOWN",2025-09-27 18:30:00,0,1.9,21.026,0,49412.12772,549868.940232,0,90,0,0,2344.21052631579
"UNKNOWN",2025-09-27 18:40:00,0,1.12,12.66,0,49412.12772,549868.940232,0,90,0,0,1671.42857142857
"UNKNOWN",2025-09-27 18:50:00,15.45336,1.66,18.178,169.34976,49414.70328,549897.165192,2.58590361445783,359.807544641472,-0.00867469879518073,2.58253012048193,1184.33734939759
"UNKNOWN",2025-09-27 19:00:00,20.7504,1.98,21.782,231.673968,49418.16168,549935.77752,2.91111111111111,356.513120418123,-0.176969696969697,2.90434343434343,708.080808080808
"UNKNOWN",2025-09-27 19:10:00,34.73496,2.56,28.556,391.353408,49423.95084,550001.003088,3.768984375,2.94241986259033,0.191875,3.73296875,934.375
"UNKNOWN",2025-09-27 19:20:00,43.61688,2.76,30.462,478.337544,49431.22032,550080.726012,4.38978260869565,359.616232752058,-0.0291304347826087,4.34905797101449,827.536231884058
"UNKNOWN",2025-09-27 19:30:00,41.74848,2.52,27.948,461.82204,49438.1784,550157.696352,4.60190476190476,357.376246018333,-0.210079365079365,4.58436507936508,828.571428571429
"UNKNOWN",2025-09-27 19:40:00,65.52648,2.38,26.426,719.61012,49449.09948,550277.631372,7.64781512605042,2.91537768487869,0.387142857142857,7.60193277310924,846.218487394958
"UNKNOWN",2025-09-27 19:50:00,46.28592,2.7,29.41,508.277736,49456.8138,550362.344328,4.76192592592593,358.83579771243,-0.0962222222222223,4.73488888888889,818.518518518519
"UNKNOWN",2025-09-27 20:00:00,69.76296,3.14,34.22,765.238608,49468.44096,550489.884096,6.17152866242038,359.141107810439,-0.0922929936305732,6.15630573248408,1335.66878980892
"UNKNOWN",2025-09-27 20:10:00,25.52544,3.76,41.052,283.77936,49472.6952,550537.180656,1.88574468085106,2.73749177143558,0.0897872340425532,1.87781914893617,644.68085106383
"UNKNOWN",2025-09-27 20:20:00,31.97664,2.06,22.416,349.17696,49478.02464,550595.376816,4.31184466019417,1.99136886922937,0.148349514563107,4.26660194174757,855.339805825243
"UNKNOWN",2025-09-27 20:30:00,71.55864,2.32,25.308,775.151352,49489.95108,550724.568708,8.56784482758621,355.708625632299,-0.638879310344828,8.51396551724138,794.827586206897
"UNKNOWN",2025-09-27 20:40:00,34.07616,2.18,24.784,384.037344,49495.63044,550788.574932,4.34201834862385,1.84326825123696,0.139357798165138,4.3302752293578,960.550458715596
"UNKNOWN",2025-09-27 20:50:00,88.4556,2.88,31.574,967.530096,49510.37304,550949.829948,8.53159722222222,3.49062381283759,0.515347222222222,8.44854166666667,711.111111111111
"UNKNOWN",2025-09-27 21:00:00,34.092,2.24,24.108,369.140688,49516.05504,551011.353396,4.22767857142857,4.68718967135599,0.344196428571429,4.19803571428571,825
"UNKNOWN",2025-09-27 21:10:00,37.61424,2.58,28.438,418.553928,49522.32408,551081.112384,4.04976744186046,1.85340357386715,0.13031007751938,4.02697674418605,864.341085271318
"UNKNOWN",2025-09-27 21:20:00,28.80072,2.2,24.474,321.603912,49527.1242,551134.713036,3.63645454545455,356.837710176808,-0.199909090909091,3.61836363636364,623.636363636364
"UNKNOWN",2025-09-27 21:30:00,33.48216,2.74,30.092,364.504824,49532.70456,551195.46384,3.3943795620438,4.85416765086114,0.285693430656934,3.36408759124088,935.036496350365
"UNKNOWN",2025-09-27 21:40:00,38.51712,2.24,24.718,430.396128,49539.12408,551267.196528,4.77642857142857,0.0626667273874651,0.00517857142857146,4.73473214285714,667.857142857143
"UNKNOWN",2025-09-27 21:50:00,44.29368,2.6,28.296,480.406176,49546.50636,551347.264224,4.73223076923077,2.74441318722057,0.223461538461538,4.66169230769231,821.538461538462
"UNKNOWN",2025-09-27 22:00:00,36.84024,2.72,29.734,399.530232,49552.6464,551413.852596,3.76227941176471,3.99490059262499,0.259558823529412,3.71661764705882,950
"UNKNOWN",2025-09-27 22:10:00,33.80328,2.48,26.79,366.286248,49558.28028,551474.900304,3.78620967741936,0.624847402614463,0.0403225806451613,3.69725806451613,779.032258064516
"UNKNOWN",2025-09-27 22:20:00,105.89904,3.2,35.028,1163.457648,49575.93012,551668.809912,9.192625,357.361014631761,-0.421375,9.142125,642.5
"UNKNOWN",2025-09-27 22:30:00,40.68288,3.02,33.162,441.26856,49582.7106,551742.354672,3.74198675496689,0.0390662327585324,0.00251655629139074,3.69086092715232,621.854304635762
"UNKNOWN",2025-09-27 22:40:00,43.84008,2.62,28.896,485.044848,49590.01728,551823.19548,4.64801526717557,359.986697276924,-0.00106870229007638,4.60297709923664,634.351145038168
"UNKNOWN",2025-09-27 22:50:00,79.60176,2.38,26.092,871.416576,49603.28424,551968.431576,9.29058823529412,356.061881933637,-0.635714285714286,9.23445378151261,622.689075630252
"UNKNOWN",2025-09-27 23:00:00,38.74968,2.7,29.842,432.437112,49609.74252,552040.504428,3.98659259259259,359.49624314902,-0.0348148148148148,3.95962962962963,628.888888888889
"UNKNOWN",2025-09-27 23:10:00,98.22672,2.86,31.22,1080.564048,49626.11364,552220.598436,9.54027972027972,358.154646813771,-0.305944055944056,9.49587412587413,630.06993006993
"UNKNOWN",2025-09-27 23:20:00,46.10016,2.62,28.706,504.239256,49633.797,552304.638312,4.88763358778626,0.596284062676534,0.0505343511450382,4.85557251908397,631.297709923664
"UNKNOWN",2025-09-27 23:30:00,84.89448,2.5,27.144,925.396056,49647.94608,552458.870988,9.43272,357.391960954793,-0.42712,9.37688,658.4
"UNKNOWN",2025-09-27 23:40:00,30.45672,2.22,24.244,340.417512,49653.0222,552515.60724,3.8109009009009,0.306011744798425,0.0201801801801802,3.77837837837838,853.153153153153
"UNKNOWN",2025-09-27 23:50:00,35.16912,2.54,28.066,390.643704,49658.88372,552580.714524,3.84614173228346,359.025760653196,-0.0646456692913385,3.80149606299213,726.771653543307
"UNKNOWN",2025-09-28,31.61808,2.82,31.384,354.162888,49664.1534,552639.741672,3.11446808510638,358.635156981997,-0.0729787234042553,3.06304964539007,739.716312056738
"UNKNOWN",2025-09-28 00:10:00,30.97584,2.42,26.35,337.560912,49669.31604,552696.001824,3.55553719008264,355.403475080988,-0.282479338842975,3.51355371900827,546.280991735537
"UNKNOWN",2025-09-28 00:20:00,11.91816,2.78,30.296,127.423728,49671.3024,552717.239112,1.19086330935252,7.9016920134103,0.162446043165468,1.17043165467626,642.446043165468
"UNKNOWN",2025-09-28 00:30:00,24.45624,1.78,19.496,264.380832,49675.37844,552761.302584,3.81651685393258,3.14162137810214,0.205393258426966,3.74213483146067,596.629213483146
"UNKNOWN",2025-09-28 00:40:00,35.13096,2.12,23.808,388.629648,49681.2336,552826.074192,4.60311320754717,4.84452062841197,0.385283018867925,4.54584905660377,569.811320754717
"UNKNOWN",2025-09-28 00:50:00,30.74976,2.76,30.728,337.961952,49686.35856,552882.401184,3.09478260869565,7.19343089348415,0.383623188405797,3.03949275362319,953.623188405797
"UNKNOWN",2025-09-28 01:00:00,56.65032,2.04,22.408,624.19428,49695.80028,552986.433564,7.71382352941176,356.22771639062,-0.498235294117647,7.55656862745098,600
"UNKNOWN",2025-09-28 01:10:00,60.876,2.56,28.962,671.706288,49705.94628,553098.384612,6.60546875,358.081424197522,-0.21828125,6.51625,887.5
"UNKNOWN",2025-09-28 01:20:00,24.31728,2.1,23.702,267.499152,49709.99916,553142.967804,3.21657142857143,358.191995624183,-0.101047619047619,3.20114285714286,456.190476190476
"UNKNOWN",2025-09-28 01:30:00,21.24648,1.9,21.7,236.670912,49713.54024,553182.412956,3.10621052631579,4.37620112225134,0.235263157894737,3.07421052631579,540
"UNKNOWN",2025-09-28 01:40:00,65.30472,2.68,30.71,749.57328,49724.42436,553307.341836,6.76873134328358,9.33947989881083,1.09671641791045,6.6684328358209,516.417910447761
"UNKNOWN",2025-09-28 01:50:00,18.81792,2.14,25.382,237.852072,49727.56068,553346.983848,2.44261682242991,7.96365184725926,0.33785046728972,2.41504672897196,701.869158878505
"UNKNOWN",2025-09-28 02:00:00,38.17872,1.56,18.56,414.049968,49733.9238,553415.992176,6.79820512820513,12.9961612467641,1.52320512820513,6.59974358974359,692.307692307692
"UNKNOWN",2025-09-28 02:10:00,34.18416,1.72,19.634,372.743496,49739.62116,553478.116092,5.5206976744186,2.90060025095288,0.27593023255814,5.44581395348837,851.162790697674
"UNKNOWN",2025-09-28 02:20:00,34.2504,1.22,15.398,384.861456,49745.32956,553542.259668,7.79836065573771,12.7201386624446,1.71295081967213,7.58852459016393,490.16393442623
"UNKNOWN",2025-09-28 02:30:00,11.8872,1.44,16.378,137.371104,49747.31076,553565.154852,2.29305555555556,13.419839509574,0.531944444444444,2.22944444444444,777.777777777778
"UNKNOWN",2025-09-28 02:40:00,11.22264,1,11.282,125.350272,49749.1812,553586.046564,3.1174,15.9070037284743,0.854,2.9966,664
"UNKNOWN",2025-09-28 02:50:00,10.57392,1.04,11.742,120.775968,49750.94352,553606.175892,2.82423076923077,18.182513433698,0.878653846153846,2.67519230769231,561.538461538462
"UNKNOWN",2025-09-28 03:00:00,11.286,1.14,12.252,124.280568,49752.82452,553626.88932,2.75,24.5946245190635,1.14438596491228,2.50017543859649,661.40350877193
"UNKNOWN",2025-09-28 03:10:00,25.57872,1,10.828,281.932416,49757.08764,553673.878056,7.1052,16.1124858054425,1.966,6.8058,528
"UNKNOWN",2025-09-28 03:20:00,7.02288,0.86,9.556,82.66248,49758.25812,553687.655136,2.26837209302326,28.0579683734085,1.06651162790698,2.00093023255814,597.674418604651
"UNKNOWN",2025-09-28 03:30:00,8.26848,0.88,9.638,92.557656,49759.6362,553703.081412,2.61,27.9494240842592,1.21068181818182,2.28181818181818,700
"UNKNOWN",2025-09-28 03:40:00,7.24464,0.78,8.546,81.802728,49760.84364,553716.7152,2.58,33.2213001135367,1.40487179487179,2.14512820512821,741.025641025641
"UNKNOWN",2025-09-28 03:50:00,5.3316,0.68,7.774,60.458256,49761.73224,553726.791576,2.17794117647059,25.3986033414554,0.931176470588235,1.96117647058824,500
"UNKNOWN",2025-09-28 04:00:00,9.51984,0.9,9.68,100.796256,49763.31888,553743.590952,2.93822222222222,28.3773086951977,1.392,2.57688888888889,620
"UNKNOWN",2025-09-28 04:10:00,8.26056,0.94,10.428,91.859184,49764.69564,553758.900816,2.44106382978723,27.3574082056106,1.11617021276596,2.15723404255319,517.021276595745
"UNKNOWN",2025-09-28 04:20:00,6.58944,1.22,13.702,71.58528,49765.79388,553770.831696,1.50032786885246,34.4730610998198,0.849344262295082,1.23704918032787,526.229508196721
"UNKNOWN",2025-09-28 04:30:00,19.7568,1.2,13.072,212.084352,49769.08668,553806.179088,4.57333333333333,35.3062144933958,2.62766666666667,3.71033333333333,533.333333333333
"UNKNOWN",2025-09-28 04:40:00,15.79824,1.16,12.908,176.026608,49771.71972,553835.516856,3.78310344827586,41.7966128673089,2.52137931034483,2.82034482758621,531.034482758621
"UNKNOWN",2025-09-28 04:50:00,8.69616,1.1,12.166,96.333264,49773.16908,553851.5724,2.196,43.0784961929295,1.49272727272727,1.59636363636364,594.545454545455
"UNKNOWN",2025-09-28 05:00:00,16.54416,1.16,12.612,185.719392,49775.92644,553882.525632,3.96172413793103,56.6682086912068,3.29689655172414,2.16827586206897,682.758620689655
"UNKNOWN",2025-09-28 05:10:00,0,0.96,10.45,0,49775.92644,553882.525632,0,90,0,0,670.833333333333
"UNKNOWN",2025-09-28 05:20:00,3.58704,0.68,7.238,35.59356,49776.52428,553888.457892,1.46529411764706,53.7571832996761,1.12705882352941,0.826176470588235,564.705882352941
"UNKNOWN",2025-09-28 05:30:00,0,0.32,4.078,0,49776.52428,553888.457892,0,90,0,0,950
"UNKNOWN",2025-09-28 05:40:00,7.34616,1.82,20.522,80.62992,49777.74864,553901.896212,1.12120879120879,75.2389085231358,1.04307692307692,0.274835164835165,858.241758241758
"UNKNOWN",2025-09-28 05:50:00,6.83424,2.2,24.574,78.195096,49778.88768,553914.928728,0.862909090909091,103.000044070437,0.841090909090909,-0.194181818181818,900
"UNKNOWN",2025-09-28 06:00:00,74.82744,4.96,55.33,822.302712,49791.35892,554051.97918,4.19060483870968,92.1589375899278,4.18645161290323,-0.157822580645161,832.258064516129
"UNKNOWN",2025-09-28 17:50:00,1.42848,27.08,297.168,14.499072,49791.597,554054.395692,0.0146528803545052,155.709037591649,0.00602658788774003,-0.0133530280649926,339.290989660266
"UNKNOWN",2025-09-28 18:00:00,0,3.04,33.45,0,49791.597,554054.395692,0,90,0,0,615.789473684211
"UNKNOWN",2025-09-28 18:10:00,0,0.76,8.34,0,49791.597,554054.395692,0,90,0,0,1142.10526315789
"UNKNOWN",2025-09-28 18:20:00,0,1.16,12.836,0,49791.597,554054.395692,0,90,0,0,917.241379310345
"UNKNOWN",2025-09-28 18:30:00,47.2788,3.1,33.894,520.2414,49799.4768,554141.102592,4.23645161290323,171.494581306289,0.626064516129032,-4.18638709677419,689.677419354839
"UNKNOWN",2025-09-28 18:40:00,107.12592,4.92,55.764,1179.567504,49817.33112,554337.697176,6.04821138211382,167.478927561806,1.30987804878049,-5.89821138211382,668.292682926829
"UNKNOWN",2025-09-28 18:50:00,157.53888,7.84,86.322,1734.946056,49843.5876,554626.854852,5.58173469387755,169.077303601609,1.05704081632653,-5.47744897959184,704.591836734694
"UNKNOWN",2025-09-28 19:00:00,221.2236,10.88,119.888,2443.7754,49880.4582,555034.150752,5.64806985294118,168.282643859541,1.14533088235294,-5.52216911764706,676.470588235294
"UNKNOWN",2025-09-28 19:10:00,221.04864,9.36,102.978,2431.26864,49917.29964,555439.362192,6.56008547008547,169.715154208912,1.16713675213675,-6.43200854700855,844.871794871795
"UNKNOWN",2025-09-28 19:20:00,161.72928,10.48,115.134,1776.416616,49944.25452,555735.431628,4.28671755725191,172.604216068891,0.550362595419847,-4.24,858.778625954198
"UNKNOWN",2025-09-28 19:30:00,217.92024,7.64,83.814,2397.04416,49980.57456,556134.938988,7.92321989528796,173.802245671793,0.850680628272251,-7.83350785340314,1028.79581151832
"UNKNOWN",2025-09-28 19:40:00,146.81232,10.84,119.174,1613.109456,50005.04328,556403.790564,3.76210332103321,174.56115512603,0.354520295202952,-3.72348708487085,829.151291512915
"UNKNOWN",2025-09-28 19:50:00,246.09384,12.46,137.056,2705.708088,50046.05892,556854.741912,5.48630818619583,176.149032267674,0.365730337078652,-5.43324237560193,846.388443017657
"UNKNOWN",2025-09-28 20:00:00,203.6052,9.92,109.076,2235.220416,50079.99312,557227.278648,5.70131048387097,178.740349428766,0.123971774193548,-5.63800403225806,891.935483870968
"UNKNOWN",2025-09-28 20:10:00,255.6252,12.18,133.758,2813.548392,50122.59732,557696.20338,5.82980295566503,173.682783670361,0.635402298850575,-5.7395894909688,909.195402298851
"UNKNOWN",2025-09-28 20:20:00,227.29104,11.3,124.28,2497.799592,50160.47916,558112.503312,5.58729203539823,179.265429701356,0.0710442477876106,-5.5410796460177,873.451327433628
"UNKNOWN",2025-09-28 20:30:00,187.81488,9.96,109.85,2070.523944,50191.78164,558457.590636,5.23803212851406,177.238826825936,0.250903614457831,-5.20234939759036,887.550200803213
"UNKNOWN",2025-09-28 20:40:00,192.72528,9.78,107.41,2119.009536,50223.90252,558810.758892,5.47390593047035,179.055409897969,0.0894274028629857,-5.4238854805726,956.850715746421
"UNKNOWN",2025-09-28 20:50:00,166.0104,8.4,92.73,1840.823424,50251.57092,559117.562796,5.48976190476191,176.869546488803,0.29802380952381,-5.44921428571429,944.761904761905
"UNKNOWN",2025-09-28 21:00:00,86.78016,7.94,87.548,945.24336,50266.03428,559275.103356,3.03596977329975,179.591699709572,0.0216120906801008,-3.03272040302267,985.642317380353
"UNKNOWN",2025-09-28 21:10:00,135.12528,7.18,78.526,1479.379248,50288.55516,559521.666564,5.22768802228412,173.076345447178,0.623593314763231,-5.13532033426184,1018.66295264624
"UNKNOWN",2025-09-28 21:20:00,97.4052,6.18,68.52,1077.42348,50304.78936,559701.237144,4.37815533980582,175.792197662932,0.319870550161812,-4.34770226537217,1013.26860841424
"UNKNOWN",2025-09-28 21:30:00,109.8288,7.36,81.452,1210.82076,50323.09416,559903.040604,4.14510869565217,173.777782869456,0.446711956521739,-4.09725543478261,986.413043478261
"UNKNOWN",2025-09-28 21:40:00,132.15456,6.88,75.524,1441.43568,50345.11992,560143.279884,5.33569767441861,172.179027363083,0.721773255813953,-5.25476744186046,983.139534883721
"UNKNOWN",2025-09-28 21:50:00,135.34488,7.76,84.958,1482.35724,50367.6774,560390.339424,4.84481958762887,173.296530346508,0.561469072164948,-4.7770618556701,1227.31958762887
